timestamp,lane_valid,side,lane_center_x,error_px,half_width,pixel_count,speed_mps,motor_rpm,steering_deg
2026-07-29T08:16:13.861330+00:00,1,LEFT,689.0,49.0,512.0,11778,0.018468042656895705,3.527136333692318,0.919
2026-07-29T08:16:15.078047+00:00,1,LEFT,689.0,49.0,512.0,11795,-0.0031664466473739594,-0.6047467631595903,1.47
2026-07-29T08:16:16.111583+00:00,1,LEFT,689.0,49.0,512.0,11761,-0.0028866652434226124,-0.5513124510507338,1.801
2026-07-29T08:16:16.178141+00:00,1,LEFT,689.0,49.0,512.0,11780,-4.974598938133567e-05,-0.00950078413084381,1.999
2026-07-29T08:16:16.227967+00:00,1,LEFT,690.0,50.0,512.0,11821,0.012392927310429513,2.366874769000086,2.137
2026-07-29T08:16:16.294783+00:00,1,LEFT,690.0,50.0,512.0,11765,0.019137250276980922,3.654945574521909,2.22
2026-07-29T08:16:16.327981+00:00,1,LEFT,688.0,48.0,512.0,11788,0.003254540259949863,0.6215714038351233,2.232
2026-07-29T08:16:16.411352+00:00,1,LEFT,689.0,49.0,512.0,11841,-0.004670095173642039,-0.8919224779136805,2.258
2026-07-29T08:16:16.461520+00:00,1,LEFT,688.0,48.0,512.0,11755,-0.018607588935228705,-3.553787709676447,2.255
2026-07-29T08:16:16.529433+00:00,1,LEFT,689.0,49.0,512.0,11773,-0.04399632224580273,-8.402678595940108,2.272
2026-07-29T08:16:16.578105+00:00,1,LEFT,689.0,49.0,512.0,11789,0.02151599681004882,4.109252697442465,2.282
2026-07-29T08:16:16.644947+00:00,1,LEFT,689.0,49.0,512.0,11781,0.00022862366735353133,0.04366390412053403,2.288
2026-07-29T08:16:16.711515+00:00,1,LEFT,690.0,50.0,512.0,11783,0.01485117985343095,2.8363664213043664,2.31
2026-07-29T08:16:16.761548+00:00,1,LEFT,689.0,49.0,512.0,11744,-0.004172676872403826,-0.7969225802019586,2.305
2026-07-29T08:16:16.844759+00:00,1,LEFT,689.0,49.0,512.0,11756,0.0003051735175540671,0.058283848583365286,2.302
2026-07-29T08:16:16.861466+00:00,1,LEFT,689.0,49.0,512.0,11781,0.01495130365845398,2.8554886594930675,2.3
2026-07-29T08:16:16.928275+00:00,1,LEFT,689.0,49.0,512.0,11761,-0.007278689972590655,-1.390127386045458,2.299
2026-07-29T08:16:16.994730+00:00,1,LEFT,690.0,50.0,512.0,11804,-0.0012167391378898173,-0.2323800578982428,2.317
2026-07-29T08:16:17.044750+00:00,1,LEFT,689.0,49.0,512.0,11764,0.0011148545064497738,0.21292152663570818,2.309
