timestamp,lane_valid,side,lane_center_x,error_px,half_width,pixel_count,speed_mps,motor_rpm,steering_deg
2026-07-28T07:54:38.761054+00:00,1,LEFT,753.0,113.0,512.0,11988,4.425316059496254e-05,0.008451731107353321,2.119
2026-07-28T07:54:39.444660+00:00,1,LEFT,753.0,113.0,512.0,11995,-1.0284266463713723e-05,-0.001964150212529094,3.39
2026-07-28T07:54:40.111560+00:00,1,LEFT,753.0,113.0,512.0,11973,2.374297267124348e-05,0.004534573757189019,4.153
2026-07-28T07:54:40.144953+00:00,1,LEFT,753.0,113.0,512.0,11978,-0.005720403009327128,-1.092516498494599,4.61
2026-07-28T07:54:40.211491+00:00,1,LEFT,753.0,113.0,512.0,11948,0.009704885112005285,1.8534965252575004,4.885
2026-07-28T07:54:40.228308+00:00,1,LEFT,753.0,113.0,512.0,12011,0.01166467997005384,2.2277897721829087,5.05
2026-07-28T07:54:40.295029+00:00,1,LEFT,753.0,113.0,512.0,12000,4.483008524402976e-05,0.008561915598982048,5.149
2026-07-28T07:54:40.328289+00:00,1,LEFT,753.0,113.0,512.0,11960,-1.266175357159227e-05,-0.0024182168029564448,5.208
2026-07-28T07:54:40.361635+00:00,1,LEFT,753.0,113.0,512.0,11981,0.013767522347043268,2.6294030827920825,5.243
2026-07-28T07:54:40.411593+00:00,1,LEFT,753.0,113.0,512.0,11957,-0.0010575748057453894,-0.20198190962859566,5.265
2026-07-28T07:54:40.478343+00:00,1,LEFT,753.0,113.0,512.0,11962,0.0031481944739061873,0.6012608548041103,5.278
2026-07-28T07:54:40.494906+00:00,1,LEFT,753.0,113.0,512.0,11992,0.0031481944739061873,0.6012608548041103,5.285
2026-07-28T07:54:40.544806+00:00,1,LEFT,753.0,113.0,512.0,11972,0.005716428470623214,1.0917574175171136,5.29
2026-07-28T07:54:40.611765+00:00,1,LEFT,753.0,113.0,512.0,12005,-0.0009603614173602182,-0.183415520073141,5.293
2026-07-28T07:54:40.711655+00:00,1,LEFT,753.0,113.0,512.0,11985,-0.00567755099356873,-1.084332366339318,5.294
2026-07-28T07:54:40.728630+00:00,1,LEFT,753.0,113.0,512.0,11944,-0.005554884688463062,-1.0609048277692552,5.295
2026-07-28T07:54:40.778471+00:00,1,LEFT,753.0,113.0,512.0,11948,-6.330802134471014e-06,-0.0012090941441253405,5.296
2026-07-28T07:54:40.811805+00:00,1,LEFT,753.0,113.0,512.0,11988,4.6265487908385696e-05,0.008836057314213476,5.296
2026-07-28T07:54:40.861816+00:00,1,LEFT,753.0,113.0,512.0,11991,-1.793316434486769e-05,-0.0034249821009180287,5.297
2026-07-28T07:54:40.895099+00:00,1,LEFT,753.0,113.0,512.0,11938,1.3264573935884983e-05,0.002533347011884815,5.297
2026-07-28T07:54:40.961833+00:00,1,LEFT,753.0,113.0,512.0,11973,-0.015428755088360049,-2.946675165680081,5.297
2026-07-28T07:54:40.995732+00:00,1,LEFT,753.0,113.0,512.0,11981,-0.011738327997154557,-2.241855509257362,5.297
2026-07-28T07:54:41.028375+00:00,1,LEFT,753.0,113.0,512.0,11949,0.001417659227445256,0.27075296840130003,5.297
2026-07-28T07:54:41.095139+00:00,1,LEFT,753.0,113.0,512.0,11990,-2.4774449702817946e-05,-0.004731571359102017,5.297
2026-07-28T07:54:41.145270+00:00,1,LEFT,753.0,113.0,512.0,11990,0.004373643853323301,0.8353044462958654,5.297
2026-07-28T07:54:41.212158+00:00,1,LEFT,753.0,113.0,512.0,11985,3.110014738922473e-05,0.005939690625457943,5.297
2026-07-28T07:54:41.295213+00:00,1,LEFT,753.0,113.0,512.0,12000,0.0,0.0,5.297
2026-07-28T07:54:41.362014+00:00,1,RIGHT,440.0,-200.0,512.0,15039,8.33448997582309e-06,0.0015917703333625153,1.297
2026-07-28T07:54:41.395509+00:00,1,LEFT,753.0,113.0,512.0,11959,4.431068227859214e-05,0.008462716939694864,2.897
2026-07-28T07:54:41.462059+00:00,1,LEFT,753.0,113.0,512.0,11973,2.0180253050057217e-05,0.0038541444309142846,3.857
2026-07-28T07:54:41.511960+00:00,1,LEFT,753.0,113.0,512.0,11953,2.795611799228936e-06,0.0005339225241759749,4.433
2026-07-28T07:54:41.578688+00:00,1,LEFT,753.0,113.0,512.0,11983,-5.957754753580957e-05,-0.011378473425139753,4.778
2026-07-28T07:54:41.628769+00:00,1,LEFT,753.0,113.0,512.0,11974,0.01711918959161267,3.2695243742789777,4.986
2026-07-28T07:54:41.678724+00:00,1,LEFT,753.0,113.0,512.0,11986,0.013988895510701696,2.6716822427090383,5.11
2026-07-28T07:54:41.729624+00:00,1,LEFT,753.0,113.0,512.0,11990,-0.01968563007118064,-3.7596784004482298,5.185
2026-07-28T07:54:41.762261+00:00,1,LEFT,753.0,113.0,512.0,11966,-5.5285631096921856e-05,-0.010558777765236142,5.23
2026-07-28T07:54:41.845487+00:00,1,LEFT,753.0,113.0,512.0,11983,0.009032418678398244,1.7250648968911741,5.257
2026-07-28T07:54:41.895792+00:00,1,LEFT,753.0,113.0,512.0,11976,7.382647709164303e-05,0.014099818512234675,5.273
2026-07-28T07:54:41.945554+00:00,1,LEFT,753.0,113.0,512.0,12004,-9.21261541225249e-05,-0.017594799379974754,5.282
2026-07-28T07:54:42.012144+00:00,1,LEFT,753.0,113.0,512.0,11975,3.2811862547532654e-05,0.006266604139789982,5.288
2026-07-28T07:54:42.028955+00:00,1,LEFT,753.0,113.0,512.0,11988,1.64128647884354e-05,0.003134626273654091,5.292
2026-07-28T07:54:42.095609+00:00,1,LEFT,753.0,113.0,512.0,11985,0.0,0.0,5.294
2026-07-28T07:54:42.162324+00:00,1,LEFT,753.0,113.0,512.0,11985,2.9829715231244336e-06,0.0005697055956091363,5.295
2026-07-28T07:54:42.178841+00:00,1,LEFT,753.0,113.0,512.0,11980,2.4341885873582213e-05,0.004648957753151266,5.296
2026-07-28T07:54:42.228938+00:00,1,LEFT,753.0,113.0,512.0,11990,-0.007564162001945079,-1.4446485275489356,5.296
2026-07-28T07:54:42.278885+00:00,1,LEFT,753.0,113.0,512.0,11979,-2.5914055004250254e-06,-0.0004949219939378034,5.296
2026-07-28T07:54:42.395607+00:00,1,LEFT,753.0,113.0,512.0,11974,-2.392596798017621e-05,-0.004569523286764146,5.297
2026-07-28T07:54:42.412417+00:00,1,LEFT,753.0,113.0,512.0,11987,-2.4936161935329437e-05,-0.004762456120497172,5.297
2026-07-28T07:54:42.478939+00:00,1,LEFT,753.0,113.0,512.0,12013,-1.6910078411456197e-05,-0.0032295870807057593,5.297
2026-07-28T07:54:42.529234+00:00,1,LEFT,753.0,113.0,512.0,11980,1.0264339798595755e-05,0.0019603444998256606,5.297
