timestamp,lane_valid,side,lane_center_x,error_px,half_width,pixel_count,speed_mps,motor_rpm,steering_deg
2026-07-29T11:21:49.845031+00:00,1,RIGHT,671.0,31.0,512.0,13001,0.2996052735182457,57.22039230819376,0.581
2026-07-29T11:21:50.778731+00:00,1,RIGHT,675.0,35.0,512.0,12577,-0.1359794868901372,-25.970168997197895,1.005
2026-07-29T11:21:51.495902+00:00,1,RIGHT,671.0,31.0,512.0,12818,0.6137468609027564,117.21701606376912,1.184
2026-07-29T11:21:51.529211+00:00,1,RIGHT,671.0,31.0,512.0,12327,-0.2662031155405566,-50.84105004569103,1.292
2026-07-29T11:21:51.545946+00:00,1,RIGHT,672.0,32.0,512.0,12797,-0.46182945000822656,-88.20292780106475,1.375
2026-07-29T11:21:51.612574+00:00,1,RIGHT,671.0,31.0,512.0,11284,0.4237907546479255,80.93807212663435,1.406
2026-07-29T11:21:51.662594+00:00,1,RIGHT,671.0,31.0,512.0,13236,-0.4348852712684311,-83.05696872027673,1.425
2026-07-29T11:21:51.695988+00:00,1,RIGHT,671.0,31.0,512.0,13327,0.4753293632902205,90.78122131723427,1.436
2026-07-29T11:21:51.729264+00:00,1,RIGHT,671.0,31.0,512.0,12517,-0.25876387236668963,-49.42025925691075,1.443
2026-07-29T11:21:51.762656+00:00,1,RIGHT,669.0,29.0,512.0,13405,0.23639039793983102,45.147240397901164,1.41
2026-07-29T11:21:51.796034+00:00,1,RIGHT,668.0,28.0,512.0,12930,-0.1519176315702498,-29.014130408662353,1.371
2026-07-29T11:21:51.846033+00:00,1,RIGHT,672.0,32.0,512.0,12528,-0.2757906913617626,-52.672142146746964,1.422
2026-07-29T11:21:51.862705+00:00,1,RIGHT,671.0,31.0,512.0,13234,-0.2757906913617626,-52.672142146746964,1.435
2026-07-29T11:21:51.879291+00:00,1,RIGHT,670.0,30.0,512.0,12047,0.18151436951477082,34.666690980581535,1.423
2026-07-29T11:21:51.929471+00:00,1,RIGHT,668.0,28.0,512.0,13549,-0.48796590155456215,-93.19462235124209,1.379
