timestamp,lane_valid,side,lane_center_x,error_px,half_width,pixel_count,speed_mps,motor_rpm,steering_deg
2026-07-29T07:01:02.286935+00:00,1,NONE,0.0,0.0,512.0,0,-0.004721700962400064,-0.9017784575612755,0.0
2026-07-29T07:01:03.087924+00:00,1,NONE,0.0,0.0,512.0,0,-9.843600128078832e-06,-0.0018799891418445124,0.0
2026-07-29T07:01:03.805336+00:00,1,NONE,0.0,0.0,512.0,0,-9.843600128078832e-06,-0.0018799891418445124,0.0
2026-07-29T07:01:03.822127+00:00,0,NONE,0.0,0.0,512.0,0,3.292764304205775e-05,0.006288716585410734,0.0
2026-07-29T07:01:03.872049+00:00,0,NONE,0.0,0.0,512.0,0,4.573807585984468e-05,0.008735329032727647,0.0
2026-07-29T07:01:03.922165+00:00,0,NONE,0.0,0.0,512.0,0,8.070941199548542e-05,0.015414362247746182,0.0
2026-07-29T07:01:03.938727+00:00,0,NONE,0.0,0.0,512.0,0,2.3687965585850177e-05,0.004524068177734512,0.0
2026-07-29T07:01:04.005545+00:00,0,NONE,0.0,0.0,512.0,0,5.981414697089349e-05,0.01142366058869138,0.0
2026-07-29T07:01:04.055558+00:00,0,NONE,0.0,0.0,512.0,0,6.91543350694701e-05,0.013207505115047253,0.0
2026-07-29T07:01:04.122550+00:00,0,NONE,0.0,0.0,512.0,0,0.0,0.0,0.0
2026-07-29T07:01:04.138982+00:00,0,NONE,0.0,0.0,512.0,0,-0.025092024524710724,-4.792223682348934,0.0
2026-07-29T07:01:04.222584+00:00,0,NONE,0.0,0.0,512.0,0,-0.0031039762689033523,-0.592815799723088,0.0
2026-07-29T07:01:04.239247+00:00,0,NONE,0.0,0.0,512.0,0,-0.0036674172690254634,-0.7004251040951782,0.0
2026-07-29T07:01:04.305911+00:00,0,NONE,0.0,0.0,512.0,0,-0.0062277034284488764,-1.189403741697579,0.0
2026-07-29T07:01:04.356021+00:00,0,NONE,0.0,0.0,512.0,0,-0.011348673297034111,-2.1674369433095717,0.0
2026-07-29T07:01:04.423017+00:00,0,NONE,0.0,0.0,512.0,0,-0.0009335246909176931,-0.17829008286946157,0.0
2026-07-29T07:01:04.472821+00:00,0,NONE,0.0,0.0,512.0,0,-0.007014993371849414,-1.33976504506406,0.0
2026-07-29T07:01:04.539452+00:00,0,NONE,0.0,0.0,512.0,0,-0.01621287135320017,-3.096430341089752,0.0
2026-07-29T07:01:04.606427+00:00,0,NONE,0.0,0.0,512.0,0,-0.006204115345044556,-1.184898749611345,0.0
2026-07-29T07:01:04.622903+00:00,0,NONE,0.0,0.0,512.0,0,0.008332718994352036,1.5914321008162242,0.0
2026-07-29T07:01:04.706405+00:00,0,NONE,0.0,0.0,512.0,0,-0.01270910398423439,-2.4272600656317653,0.0
2026-07-29T07:01:04.773032+00:00,0,NONE,0.0,0.0,512.0,0,-0.02557207195670344,-4.883905988413186,0.0
2026-07-29T07:01:04.823047+00:00,0,NONE,0.0,0.0,512.0,0,0.0037713118406827563,0.7202675056627862,0.0
