timestamp,lane_valid,side,lane_center_x,error_px,half_width,pixel_count,speed_mps,motor_rpm,steering_deg
2026-07-29T09:54:03.782420+00:00,1,BOTH,650.0,10.0,512.0,7307,-0.009480009167455138,-1.8105483834683622,0.188
2026-07-29T09:54:04.799285+00:00,1,BOTH,649.0,9.0,512.0,7784,-0.003690599324181676,-0.7048525504981464,0.281
2026-07-29T09:54:05.532660+00:00,1,LEFT,535.0,-105.0,512.0,6706,-0.0006648051497177221,-0.12696843092462765,-1.8
2026-07-29T09:54:05.599313+00:00,1,LEFT,535.0,-105.0,512.0,6718,0.0066977805900387466,1.2791818663795416,-3.049
2026-07-29T09:54:05.615956+00:00,1,LEFT,535.0,-105.0,512.0,6743,0.004768897241156082,0.9107922828327516,-3.798
2026-07-29T09:54:05.649331+00:00,1,LEFT,535.0,-105.0,512.0,6722,-0.00036322772240964695,-0.06937138498740734,-4.248
2026-07-29T09:54:05.682668+00:00,1,LEFT,535.0,-105.0,512.0,6752,-0.00688245320605347,-1.3144517380104872,-4.517
2026-07-29T09:54:05.732690+00:00,1,LEFT,535.0,-105.0,512.0,6712,-0.00688245320605347,-1.3144517380104872,-4.679
2026-07-29T09:54:05.749257+00:00,1,LEFT,535.0,-105.0,512.0,6717,-0.00688245320605347,-1.3144517380104872,-4.776
2026-07-29T09:54:05.799203+00:00,1,LEFT,535.0,-105.0,512.0,6744,-0.00688245320605347,-1.3144517380104872,-4.834
2026-07-29T09:54:05.816533+00:00,1,LEFT,535.0,-105.0,512.0,6747,-0.00688245320605347,-1.3144517380104872,-4.869
2026-07-29T09:54:05.882542+00:00,1,LEFT,535.0,-105.0,512.0,6743,-0.00688245320605347,-1.3144517380104872,-4.89
2026-07-29T09:54:05.899286+00:00,1,LEFT,535.0,-105.0,512.0,6785,-0.0015329214208759368,-0.29276642580462847,-4.903
2026-07-29T09:54:05.949295+00:00,1,LEFT,535.0,-105.0,512.0,6763,-0.005760533758148085,-1.1001809069484005,-4.911
2026-07-29T09:54:05.966040+00:00,1,LEFT,535.0,-105.0,512.0,6749,0.005186410632159095,0.9905314668149781,-4.915
2026-07-29T09:54:06.016057+00:00,1,LEFT,535.0,-105.0,512.0,6760,-0.003017090195353376,-0.5762217820134983,-4.918
2026-07-29T09:54:06.032551+00:00,1,LEFT,535.0,-105.0,512.0,6806,0.003605608031793963,0.6886204093342188,-4.919
2026-07-29T09:54:06.082582+00:00,1,LEFT,535.0,-105.0,512.0,6765,0.016136516659753398,3.081847668821368,-4.92
2026-07-29T09:54:06.099251+00:00,1,LEFT,535.0,-105.0,512.0,6744,3.105582611169666e-05,0.005931225884974656,-4.921
2026-07-29T09:54:06.116071+00:00,1,LEFT,535.0,-105.0,512.0,6763,-0.00406441788043594,-0.7762466357549567,-4.921
2026-07-29T09:54:06.132544+00:00,1,LEFT,535.0,-105.0,512.0,6752,0.008155269356211647,1.5575417163443313,-4.922
2026-07-29T09:54:06.166053+00:00,1,LEFT,535.0,-105.0,512.0,6745,0.008155269356211647,1.5575417163443313,-4.922
2026-07-29T09:54:06.199295+00:00,1,LEFT,535.0,-105.0,512.0,6760,-0.015544757437892258,-2.968829982486071,-4.922
2026-07-29T09:54:06.249307+00:00,1,BOTH,650.0,10.0,512.0,7039,-0.00020804543572012336,-0.03973375137907776,-2.766
2026-07-29T09:54:06.266018+00:00,1,LEFT,535.0,-105.0,512.0,6790,-0.0031088443438056857,-0.5937455335439455,-3.628
2026-07-29T09:54:06.316063+00:00,1,LEFT,535.0,-105.0,512.0,6807,-0.0031088443438056857,-0.5937455335439455,-4.146
2026-07-29T09:54:06.332697+00:00,1,LEFT,535.0,-105.0,512.0,6744,-0.011366700442740693,-2.17087987452842,-4.456
2026-07-29T09:54:06.382711+00:00,1,LEFT,535.0,-105.0,512.0,6799,-0.0029881899287283885,-0.5707022376654498,-4.642
2026-07-29T09:54:06.416022+00:00,1,LEFT,535.0,-105.0,512.0,6758,-0.0050884339698495755,-0.9718193026779316,-4.754
2026-07-29T09:54:06.466218+00:00,1,LEFT,535.0,-105.0,512.0,6736,-0.0020013473115977833,-0.3822291809813555,-4.821
2026-07-29T09:54:06.499279+00:00,1,LEFT,535.0,-105.0,512.0,6760,0.010458472734462702,1.9974211594578604,-4.862
2026-07-29T09:54:06.516073+00:00,1,LEFT,535.0,-105.0,512.0,6718,-0.011069279718212784,-2.1140767003445124,-4.886
2026-07-29T09:54:06.550786+00:00,1,LEFT,535.0,-105.0,512.0,6754,0.0023231017420766876,0.44367975066827775,-4.9
2026-07-29T09:54:06.599370+00:00,1,LEFT,535.0,-105.0,512.0,6750,0.0013615423068404197,0.2600354260348739,-4.909
2026-07-29T09:54:06.649397+00:00,1,BOTH,650.0,10.0,512.0,7081,0.0013615423068404197,0.2600354260348739,-2.758
2026-07-29T09:54:06.699467+00:00,1,BOTH,650.0,10.0,512.0,7172,0.0001340908819111064,0.02560947201564504,-1.467
2026-07-29T09:54:06.732690+00:00,1,BOTH,650.0,10.0,512.0,7045,0.00030517346487613395,0.058283838522621145,-0.693
2026-07-29T09:54:06.765914+00:00,1,LEFT,535.0,-105.0,512.0,6780,0.00030517346487613395,0.058283838522621145,-2.384
2026-07-29T09:54:06.782698+00:00,1,LEFT,535.0,-105.0,512.0,6775,0.00030517346487613395,0.058283838522621145,-3.399
2026-07-29T09:54:06.866608+00:00,1,LEFT,535.0,-105.0,512.0,6756,-0.002486956126485893,-0.4749736329394833,-4.008
2026-07-29T09:54:06.949475+00:00,1,BOTH,650.0,10.0,512.0,7273,-0.015146359908394516,-2.892741659123873,-2.218
2026-07-29T09:54:06.965974+00:00,1,BOTH,649.5,9.5,512.0,7510,-0.009576753851142712,-1.8290252570204495,-1.152
2026-07-29T09:54:06.982702+00:00,1,BOTH,649.0,9.0,512.0,8249,0.01620689270668663,3.0952885037149973,-0.523
2026-07-29T09:54:07.016058+00:00,1,BOTH,649.5,9.5,512.0,7685,-0.004448308600112796,-0.8495643625273688,-0.135
2026-07-29T09:54:07.065989+00:00,1,BOTH,650.0,10.0,512.0,7415,-0.004755176961771213,-0.908171902491107,0.106
2026-07-29T09:54:07.099460+00:00,1,LEFT,536.0,-104.0,512.0,7022,-0.005542301688110456,-1.0585016517232022,-1.886
2026-07-29T09:54:07.116015+00:00,1,BOTH,649.0,9.0,512.0,7791,0.01944054742343724,3.7128710626229355,-0.963
2026-07-29T09:54:07.166067+00:00,1,LEFT,535.0,-105.0,512.0,6785,-0.01727711812243797,-3.2996865018822827,-2.547
2026-07-29T09:54:07.199415+00:00,1,LEFT,535.0,-105.0,512.0,6850,-0.0023695723863784222,-0.45255498996742133,-3.497
2026-07-29T09:54:07.249459+00:00,1,LEFT,535.0,-105.0,512.0,6790,-0.003355230299057439,-0.6408017847680275,-4.067
2026-07-29T09:54:07.266022+00:00,1,BOTH,650.0,10.0,512.0,7284,0.0034843494975939394,0.6654617352022051,-2.253
2026-07-29T09:54:07.299487+00:00,1,LEFT,535.0,-105.0,512.0,6741,-0.0033364424773026256,-0.637213575125378,-3.32
2026-07-29T09:54:07.332786+00:00,1,BOTH,649.5,9.5,512.0,7541,0.011766143762506544,2.247167929119346,-1.814
2026-07-29T09:54:07.382782+00:00,1,LEFT,535.0,-105.0,512.0,6763,-0.009575641152914614,-1.8288127473126439,-3.057
2026-07-29T09:54:07.416066+00:00,1,BOTH,649.5,9.5,512.0,7716,0.013825936093344354,2.640559286554083,-1.656
2026-07-29T09:54:07.466145+00:00,1,LEFT,535.0,-105.0,512.0,6768,-0.0003631367751950165,-0.06935401534888469,-2.962
2026-07-29T09:54:07.482864+00:00,1,BOTH,650.0,10.0,512.0,7170,-0.006028446030104533,-1.1513483818246193,-1.59
2026-07-29T09:54:07.515983+00:00,1,LEFT,536.0,-104.0,512.0,7035,-0.0037711338873486966,-0.7202335190794797,-2.904
2026-07-29T09:54:07.549289+00:00,1,LEFT,536.0,-104.0,512.0,6962,0.0032292881957255303,0.6167486148216313,-3.692
2026-07-29T09:54:07.566086+00:00,1,LEFT,535.0,-105.0,512.0,6754,-6.479386473074556e-05,-0.01237471662471093,-4.184
2026-07-29T09:54:07.599429+00:00,1,BOTH,650.0,10.0,512.0,7093,0.000943481265567243,0.18019164855554876,-2.323
2026-07-29T09:54:07.615998+00:00,1,LEFT,535.0,-105.0,512.0,6794,-0.004082018785993569,-0.7796081611018248,-3.363
2026-07-29T09:54:07.666043+00:00,1,LEFT,535.0,-105.0,512.0,6771,0.010231130721367663,1.954002033270015,-3.986
2026-07-29T09:54:07.699509+00:00,1,BOTH,649.5,9.5,512.0,7552,-7.665249577257781e-05,-0.014639548323043644,-2.214
2026-07-29T09:54:07.732702+00:00,1,BOTH,649.5,9.5,512.0,7424,-0.00015382106881588697,-0.029377660144472406,-1.15
2026-07-29T09:54:07.766071+00:00,1,BOTH,650.5,10.5,512.0,7047,-0.0003312228454160504,-0.06325890373551259,-0.493
2026-07-29T09:54:07.783077+00:00,1,BOTH,650.0,10.0,512.0,7099,-7.661223644390703e-06,-0.0014631859357647423,-0.108
2026-07-29T09:54:07.832801+00:00,1,LEFT,535.0,-105.0,512.0,6739,-0.00012243084640431334,-0.023382569270605284,-2.034
2026-07-29T09:54:07.849509+00:00,1,BOTH,650.0,10.0,512.0,7149,0.008286018667567986,1.5825129953941983,-1.033
2026-07-29T09:54:07.916018+00:00,1,BOTH,650.0,10.0,512.0,7016,-0.009955498744384386,-1.9013602033367192,-0.432
2026-07-29T09:54:07.932835+00:00,1,LEFT,535.0,-105.0,512.0,6718,0.006119363879552111,1.1687124120104593,-2.228
2026-07-29T09:54:07.966074+00:00,1,LEFT,535.0,-105.0,512.0,6769,0.006119363879552111,1.1687124120104593,-3.306
2026-07-29T09:54:07.982796+00:00,1,LEFT,535.0,-105.0,512.0,6753,-1.3707904145121574e-06,-0.0002618016844951177,-3.952
2026-07-29T09:54:08.016034+00:00,1,BOTH,649.5,9.5,512.0,7369,-4.292766738217324e-05,-0.008198580551133114,-2.193
2026-07-29T09:54:08.032792+00:00,1,LEFT,536.0,-104.0,512.0,6948,-2.57036805851385e-05,-0.004909041384935968,-3.266
2026-07-29T09:54:08.049433+00:00,1,BOTH,650.0,10.0,512.0,7290,4.032627912238241e-06,0.0007701751990596792,-1.772
2026-07-29T09:54:08.082775+00:00,1,LEFT,535.0,-105.0,512.0,6742,-3.639882488641887e-05,-0.00695166348409183,-3.032
2026-07-29T09:54:08.149407+00:00,1,BOTH,650.0,10.0,512.0,7186,-8.091166208032517e-05,-0.015452989168637783,-1.632
2026-07-29T09:54:08.182735+00:00,1,BOTH,650.5,10.5,512.0,7077,0.0007609757583122701,0.1453356642102015,-0.782
2026-07-29T09:54:08.199471+00:00,1,BOTH,650.0,10.0,512.0,7048,0.004201567235868424,0.8024402331856932,-0.282
2026-07-29T09:54:08.249422+00:00,1,BOTH,649.0,9.0,512.0,7803,0.00011018831748515368,0.021044418478489597,-0.0
2026-07-29T09:54:08.266170+00:00,1,BOTH,649.5,9.5,512.0,7689,-0.004578376936260611,-0.8744055848925644,0.178
2026-07-29T09:54:08.299330+00:00,1,LEFT,535.0,-105.0,512.0,6744,-0.022021709716063924,-4.20583674797567,-1.862
2026-07-29T09:54:08.332731+00:00,1,BOTH,649.5,9.5,512.0,7423,0.003676832890487276,0.7022233553326938,-0.939
2026-07-29T09:54:08.349401+00:00,1,BOTH,649.5,9.5,512.0,7586,-0.02013123326934874,-3.8447823424234424,-0.385
